policy_id,customer_age,region_code,region_density,subscription_length,property_age,property_value,property_type,coverage_amount,claim_date,claim_type,claim_amount,deductible_met,year,month,year_month
POL029256,35,C3,4076,2.2,21,344000,Single-Family,304000,2023-06-03,Water Damage,4077.98,True,2023,6,2023-06
POL049827,43,C7,6112,0.9,22,462000,Townhouse,395000,2023-06-28,Theft,5513.39,True,2023,6,2023-06
POL011753,50,C8,8794,11.3,39,319000,Townhouse,295000,2023-06-22,Theft,500.0,False,2023,6,2023-06
POL005152,60,C17,65567,12.2,35,370000,Single-Family,334000,2023-06-19,Wind/Hail,8230.92,True,2023,6,2023-06
POL031638,47,C2,27003,0.5,27,359000,Townhouse,353000,2023-06-17,Liability,11705.59,True,2023,6,2023-06
POL018676,48,C5,34738,0.6,40,530000,Single-Family,461000,2023-06-21,Other,2630.25,True,2023,6,2023-06
POL007231,48,C7,6112,2.8,19,347000,Single-Family,323000,2023-06-06,Liability,11959.72,True,2023,6,2023-06
POL015235,53,C12,34791,1.2,11,316000,Condo,314000,2023-06-23,Water Damage,7575.75,True,2023,6,2023-06
POL040886,53,C10,73430,6.7,26,591000,Single-Family,540000,2023-06-20,Theft,3533.28,True,2023,6,2023-06
POL025866,38,C8,8794,3.2,37,406000,Condo,348000,2023-06-06,Water Damage,4508.47,True,2023,6,2023-06
POL007699,54,C5,34738,0.7,22,228000,Condo,212000,2023-06-16,Theft,3077.74,True,2023,6,2023-06
POL047126,54,C10,73430,11.0,22,555000,Condo,508000,2023-06-06,Water Damage,4213.97,True,2023,6,2023-06
POL028843,45,C8,8794,11.3,5,308000,Single-Family,303000,2023-06-05,Water Damage,6075.28,True,2023,6,2023-06
POL014817,35,C10,73430,1.8,35,167000,Single-Family,165000,2023-06-03,Theft,4127.95,True,2023,6,2023-06
POL034695,47,C8,8794,11.8,22,364000,Single-Family,315000,2023-06-20,Wind/Hail,8962.92,True,2023,6,2023-06
POL035867,36,C5,34738,6.7,33,328000,Condo,263000,2023-06-24,Fire (Non-Wildfire),44569.12,True,2023,6,2023-06
POL001667,50,C5,34738,10.2,16,277000,Single-Family,266000,2023-06-26,Wind/Hail,6522.58,True,2023,6,2023-06
POL005638,59,C8,8794,4.2,42,243000,Condo,205000,2023-06-03,Liability,13207.95,True,2023,6,2023-06
POL021639,47,C1,4990,10.8,12,364000,Single-Family,308000,2023-06-14,Theft,3711.91,True,2023,6,2023-06
POL018938,50,C6,13051,1.7,43,294000,Single-Family,244000,2023-06-04,Wind/Hail,6287.08,True,2023,6,2023-06
POL031699,55,C8,8794,1.6,21,100000,Condo,82000,2023-06-24,Fire (Non-Wildfire),29522.02,True,2023,6,2023-06
POL039367,38,C4,21622,0.8,57,401000,Townhouse,375000,2023-06-07,Liability,13075.85,True,2023,6,2023-06
POL033029,45,C1,4990,2.7,9,504000,Single-Family,484000,2023-06-24,Water Damage,3622.74,True,2023,6,2023-06
POL027965,48,C2,27003,0.0,25,541000,Single-Family,478000,2023-06-04,Liability,12038.14,True,2023,6,2023-06
POL032267,40,C8,8794,11.9,56,285000,Single-Family,232000,2023-06-03,Theft,1640.98,True,2023,6,2023-06
POL017816,47,C5,34738,0.0,5,354000,Single-Family,296000,2023-06-09,Liability,14885.48,True,2023,6,2023-06
POL016338,45,C5,34738,6.2,34,429000,Townhouse,355000,2023-06-19,Fire (Non-Wildfire),33391.66,True,2023,6,2023-06
POL057877,36,C2,27003,5.8,1,194000,Single-Family,185000,2023-06-02,Fire (Non-Wildfire),35762.59,True,2023,6,2023-06
POL030937,40,C9,17804,10.1,58,296000,Single-Family,269000,2023-06-11,Water Damage,8074.25,True,2023,6,2023-06
POL044294,42,C5,34738,10.9,4,545000,Single-Family,492000,2023-06-05,Liability,12627.98,True,2023,6,2023-06
POL026250,47,C14,7788,12.1,47,425000,Condo,384000,2023-06-08,Theft,1157.66,True,2023,6,2023-06
POL036532,52,C19,27742,11.0,25,474000,Single-Family,425000,2023-06-12,Liability,1063.69,True,2023,6,2023-06
POL021920,37,C10,73430,9.4,36,451000,Single-Family,369000,2023-06-13,Wind/Hail,6679.34,True,2023,6,2023-06
POL034768,36,C3,4076,11.8,3,303000,Condo,260000,2023-06-21,Liability,782.33,False,2023,6,2023-06
POL024393,54,C15,290,6.3,17,289000,Townhouse,276000,2023-07-21,Wind/Hail,6391.32,True,2023,7,2023-07
POL028341,40,C5,34738,4.9,34,634000,Single-Family,628000,2023-07-27,Theft,3691.13,True,2023,7,2023-07
POL046387,37,C12,34791,11.0,31,312000,Condo,264000,2023-07-08,Water Damage,11946.05,True,2023,7,2023-07
POL014038,46,C5,34738,11.2,26,443000,Condo,376000,2023-07-24,Theft,3531.88,True,2023,7,2023-07
POL040028,50,C5,34738,10.0,10,369000,Single-Family,305000,2023-07-10,Water Damage,4750.57,True,2023,7,2023-07
POL050565,41,C5,34738,5.1,21,321000,Condo,293000,2023-07-07,Water Damage,10958.09,True,2023,7,2023-07
POL058408,40,C2,27003,2.4,11,391000,Single-Family,375000,2023-07-10,Water Damage,10306.4,True,2023,7,2023-07
POL000101,45,C14,7788,11.4,20,137000,Single-Family,114000,2023-07-24,Theft,2510.93,True,2023,7,2023-07
POL038732,55,C3,4076,3.0,8,307000,Single-Family,304000,2023-07-14,Liability,14994.2,True,2023,7,2023-07
POL030578,35,C2,27003,0.6,29,306000,Condo,251000,2023-07-25,Wind/Hail,5181.56,True,2023,7,2023-07
POL006286,36,C7,6112,4.8,19,310000,Condo,295000,2023-07-22,Water Damage,8364.33,True,2023,7,2023-07
POL001257,37,C3,4076,2.9,41,270000,Single-Family,225000,2023-07-09,Water Damage,15017.48,True,2023,7,2023-07
POL028345,35,C2,27003,0.8,21,412000,Single-Family,407000,2023-07-08,Water Damage,3369.04,True,2023,7,2023-07
POL019973,55,C8,8794,10.9,34,406000,Single-Family,393000,2023-07-06,Water Damage,10693.76,True,2023,7,2023-07
POL038548,54,C19,27742,0.3,17,278000,Single-Family,263000,2023-07-02,Water Damage,7214.07,True,2023,7,2023-07
POL045425,46,C8,8794,6.3,48,336000,Single-Family,275000,2023-07-22,Other,2560.13,True,2023,7,2023-07
POL049206,40,C13,5410,12.3,23,303000,Single-Family,278000,2023-07-16,Other,4552.07,True,2023,7,2023-07
POL014912,58,C2,27003,6.2,29,294000,Townhouse,235000,2023-07-10,Water Damage,6748.89,True,2023,7,2023-07
POL034951,37,C2,27003,12.3,40,108000,Single-Family,107000,2023-07-28,Liability,9704.65,True,2023,7,2023-07
POL003870,45,C14,7788,3.3,21,334000,Single-Family,323000,2023-07-21,Water Damage,8261.53,True,2023,7,2023-07
POL048685,36,C8,8794,3.4,21,405000,Single-Family,390000,2023-07-06,Theft,3713.66,True,2023,7,2023-07
POL025651,45,C8,8794,11.3,36,262000,Single-Family,216000,2023-07-15,Water Damage,3345.0,True,2023,7,2023-07
POL023797,36,C8,8794,5.5,36,218000,Single-Family,211000,2023-07-12,Liability,23665.88,True,2023,7,2023-07
POL055007,38,C15,290,2.7,17,213000,Single-Family,193000,2023-07-07,Liability,20364.66,True,2023,7,2023-07
POL008733,48,C9,17804,2.3,26,100000,Condo,92000,2023-07-27,Theft,2062.93,True,2023,7,2023-07
POL051387,41,C2,27003,2.3,2,502000,Condo,452000,2023-07-02,Liability,16044.65,True,2023,7,2023-07
POL043908,43,C2,27003,1.1,46,369000,Single-Family,298000,2023-07-21,Water Damage,5254.69,True,2023,7,2023-07
POL052976,43,C3,4076,10.9,27,370000,Single-Family,359000,2023-07-24,Water Damage,6021.08,True,2023,7,2023-07
POL011077,40,C22,16733,4.3,26,539000,Townhouse,509000,2023-07-25,Water Damage,3814.72,True,2023,7,2023-07
POL021870,36,C10,73430,10.8,33,598000,Single-Family,484000,2023-07-14,Liability,1576.27,True,2023,7,2023-07
POL002244,47,C2,27003,0.7,1,415000,Single-Family,338000,2023-07-10,Fire (Non-Wildfire),7114.73,True,2023,7,2023-07
POL047654,39,C8,8794,10.9,18,289000,Single-Family,266000,2023-07-23,Water Damage,12381.72,True,2023,7,2023-07
POL051051,40,C21,3264,11.0,25,318000,Single-Family,283000,2023-07-14,Liability,7079.65,True,2023,7,2023-07
POL016910,41,C13,5410,9.6,1,386000,Single-Family,320000,2023-07-19,Theft,2954.94,True,2023,7,2023-07
POL020557,45,C13,5410,5.9,16,436000,Single-Family,349000,2023-07-09,Liability,9711.11,True,2023,7,2023-07
POL037860,56,C2,27003,6.1,22,309000,Condo,269000,2023-07-09,Theft,4919.2,True,2023,7,2023-07
POL035326,40,C14,7788,5.2,30,245000,Townhouse,196000,2023-07-06,Wind/Hail,5532.96,True,2023,7,2023-07
POL020461,37,C2,27003,10.4,33,466000,Single-Family,423000,2023-07-19,Theft,2395.62,True,2023,7,2023-07
POL012621,44,C14,7788,8.4,23,356000,Single-Family,331000,2023-07-19,Liability,7185.66,True,2023,7,2023-07
POL051634,43,C10,73430,0.6,35,548000,Townhouse,450000,2023-07-03,Theft,2990.22,True,2023,7,2023-07
POL025515,39,C14,7788,3.6,44,327000,Single-Family,306000,2023-07-19,Water Damage,3050.11,True,2023,7,2023-07
POL001005,50,C11,6108,6.7,51,192000,Single-Family,158000,2023-07-26,Water Damage,8153.0,True,2023,7,2023-07
POL006855,60,C7,6112,10.5,14,263000,Single-Family,251000,2023-08-26,Theft,1606.99,True,2023,8,2023-08
POL055439,45,C2,27003,4.7,15,360000,Single-Family,336000,2023-08-19,Water Damage,11258.01,True,2023,8,2023-08
POL020588,60,C8,8794,10.4,11,222000,Single-Family,189000,2023-08-06,Other,3125.16,True,2023,8,2023-08
POL003774,42,C14,7788,2.4,28,251000,Single-Family,238000,2023-08-24,Theft,4228.33,True,2023,8,2023-08
POL013580,61,C8,8794,11.9,29,305000,Condo,294000,2023-08-22,Water Damage,2643.55,True,2023,8,2023-08
POL014578,46,C7,6112,5.4,1,457000,Single-Family,385000,2023-08-20,Water Damage,9139.34,True,2023,8,2023-08
POL014009,41,C1,4990,0.8,38,421000,Condo,369000,2023-08-25,Liability,7280.85,True,2023,8,2023-08
POL036754,48,C5,34738,10.1,6,391000,Single-Family,318000,2023-08-20,Theft,956.51,False,2023,8,2023-08
POL025196,52,C8,8794,10.6,31,273000,Single-Family,264000,2023-08-27,Theft,3991.53,True,2023,8,2023-08
POL035296,36,C8,8794,4.3,46,172000,Single-Family,141000,2023-08-03,Water Damage,8371.08,True,2023,8,2023-08
POL040404,50,C6,13051,10.4,6,172000,Single-Family,144000,2023-08-07,Theft,1780.19,True,2023,8,2023-08
POL050986,54,C9,17804,0.7,33,300000,Single-Family,259000,2023-08-25,Water Damage,7365.35,True,2023,8,2023-08
POL000153,43,C2,27003,12.4,54,239000,Single-Family,232000,2023-08-19,Liability,14495.96,True,2023,8,2023-08
POL053444,41,C14,7788,10.6,24,287000,Single-Family,242000,2023-08-06,Water Damage,7617.2,True,2023,8,2023-08
POL031418,35,C9,17804,8.7,23,449000,Townhouse,373000,2023-08-21,Water Damage,6244.63,True,2023,8,2023-08
POL014802,47,C8,8794,0.5,41,246000,Townhouse,246000,2023-08-12,Wind/Hail,5291.33,True,2023,8,2023-08
POL027469,38,C11,6108,9.6,1,234000,Townhouse,187000,2023-08-26,Fire (Non-Wildfire),32320.74,True,2023,8,2023-08
POL009783,43,C3,4076,3.5,18,194000,Single-Family,178000,2023-08-03,Water Damage,10571.08,True,2023,8,2023-08
POL031192,43,C6,13051,4.5,18,409000,Single-Family,369000,2023-08-16,Other,4307.62,True,2023,8,2023-08
POL010908,52,C5,34738,8.9,29,426000,Single-Family,417000,2023-08-06,Theft,2155.6,True,2023,8,2023-08
POL028916,37,C7,6112,2.0,20,394000,Condo,316000,2023-08-19,Water Damage,5541.41,True,2023,8,2023-08
POL024650,40,C3,4076,4.6,36,263000,Single-Family,246000,2023-08-08,Water Damage,6260.4,True,2023,8,2023-08
POL028788,62,C14,7788,10.7,12,463000,Townhouse,442000,2023-08-24,Water Damage,11582.24,True,2023,8,2023-08
POL012000,38,C5,34738,1.0,10,776000,Condo,717000,2023-08-10,Theft,2978.73,True,2023,8,2023-08
POL013408,35,C3,4076,5.4,10,256000,Single-Family,211000,2023-08-04,Theft,2918.74,True,2023,8,2023-08
POL013870,48,C2,27003,3.4,21,436000,Single-Family,436000,2023-08-03,Wind/Hail,5080.82,True,2023,8,2023-08
POL015625,37,C12,34791,8.1,29,406000,Condo,330000,2023-08-10,Wind/Hail,9151.37,True,2023,8,2023-08
POL050592,53,C5,34738,8.6,9,489000,Single-Family,433000,2023-08-23,Wind/Hail,5142.14,True,2023,8,2023-08
POL051760,50,C4,21622,8.8,53,596000,Single-Family,495000,2023-08-16,Water Damage,1877.57,True,2023,8,2023-08
POL040681,41,C2,27003,10.1,27,209000,Single-Family,183000,2023-08-05,Theft,4462.59,True,2023,8,2023-08
POL050765,41,C7,6112,2.9,19,403000,Condo,338000,2023-08-07,Theft,3149.43,True,2023,8,2023-08
POL035946,39,C14,7788,10.1,11,190000,Single-Family,177000,2023-08-01,Liability,14110.87,True,2023,8,2023-08
POL052784,45,C7,6112,2.5,22,198000,Condo,167000,2023-08-14,Liability,9753.74,True,2023,8,2023-08
POL000326,37,C3,4076,2.3,19,158000,Townhouse,131000,2023-08-13,Wind/Hail,2576.58,True,2023,8,2023-08
POL049051,55,C11,6108,12.3,25,255000,Single-Family,238000,2023-08-13,Fire (Non-Wildfire),40846.58,True,2023,8,2023-08
POL011203,39,C2,27003,0.8,21,330000,Condo,325000,2023-08-21,Water Damage,8966.73,True,2023,8,2023-08
POL044140,36,C3,4076,1.0,3,293000,Single-Family,292000,2023-08-28,Fire (Non-Wildfire),19452.77,True,2023,8,2023-08
POL031086,39,C13,5410,4.8,12,336000,Single-Family,275000,2023-08-20,Water Damage,13574.56,True,2023,8,2023-08
POL031174,39,C2,27003,2.0,7,555000,Duplex,469000,2023-08-22,Theft,2829.38,True,2023,8,2023-08
POL024957,49,C3,4076,2.5,27,420000,Townhouse,413000,2023-09-05,Wind/Hail,6526.51,True,2023,9,2023-09
POL057085,39,C3,4076,0.3,28,275000,Single-Family,248000,2023-09-10,Water Damage,5261.05,True,2023,9,2023-09
POL048621,54,C14,7788,2.6,28,287000,Single-Family,239000,2023-09-02,Water Damage,10635.05,True,2023,9,2023-09
POL057792,35,C2,27003,5.6,26,223000,Single-Family,220000,2023-09-08,Theft,4090.65,True,2023,9,2023-09
POL036598,58,C10,73430,2.6,14,541000,Single-Family,447000,2023-09-18,Water Damage,12554.82,True,2023,9,2023-09
POL045665,44,C2,27003,11.9,39,276000,Single-Family,272000,2023-09-17,Theft,820.06,False,2023,9,2023-09
POL022389,55,C8,8794,8.3,5,333000,Single-Family,286000,2023-09-26,Liability,17520.62,True,2023,9,2023-09
POL054163,49,C2,27003,11.2,28,235000,Single-Family,212000,2023-09-10,Wind/Hail,6313.65,True,2023,9,2023-09
POL007131,42,C7,6112,0.2,1,263000,Single-Family,250000,2023-09-04,Theft,2874.46,True,2023,9,2023-09
POL040028,50,C5,34738,10.0,10,369000,Single-Family,305000,2023-09-13,Liability,13086.03,True,2023,9,2023-09
POL009300,45,C8,8794,0.5,43,323000,Single-Family,264000,2023-09-15,Theft,4438.54,True,2023,9,2023-09
POL039813,47,C10,73430,0.9,31,501000,Single-Family,447000,2023-09-08,Wind/Hail,5415.87,True,2023,9,2023-09
POL012520,44,C3,4076,1.5,31,398000,Single-Family,372000,2023-09-27,Liability,16833.54,True,2023,9,2023-09
POL033040,43,C8,8794,0.7,54,167000,Single-Family,148000,2023-09-16,Theft,3644.5,True,2023,9,2023-09
POL056707,49,C8,8794,11.8,33,471000,Single-Family,410000,2023-09-20,Wind/Hail,4933.13,True,2023,9,2023-09
POL016035,51,C2,27003,1.3,1,463000,Single-Family,427000,2023-09-17,Theft,2603.22,True,2023,9,2023-09
POL038213,36,C8,8794,10.2,43,373000,Single-Family,328000,2023-09-13,Water Damage,11631.99,True,2023,9,2023-09
POL019380,43,C13,5410,4.8,6,404000,Condo,328000,2023-09-08,Water Damage,10567.83,True,2023,9,2023-09
POL054186,40,C8,8794,7.9,27,427000,Condo,364000,2023-09-13,Water Damage,1113.72,True,2023,9,2023-09
POL014347,37,C8,8794,2.2,54,304000,Duplex,292000,2023-09-11,Theft,2269.91,True,2023,9,2023-09
POL007317,41,C10,73430,4.5,36,609000,Single-Family,524000,2023-09-21,Water Damage,7714.82,True,2023,9,2023-09
POL012159,46,C22,16733,12.3,63,316000,Single-Family,303000,2023-09-01,Water Damage,9596.21,True,2023,9,2023-09
POL028794,54,C5,34738,9.4,35,303000,Condo,266000,2023-09-27,Water Damage,8101.38,True,2023,9,2023-09
POL017127,43,C17,65567,0.6,22,567000,Condo,557000,2023-09-21,Water Damage,4068.26,True,2023,9,2023-09
POL013782,35,C13,5410,3.7,30,349000,Townhouse,296000,2023-09-22,Water Damage,8171.43,True,2023,9,2023-09
POL038697,36,C1,4990,6.2,21,206000,Single-Family,179000,2023-09-11,Water Damage,8196.93,True,2023,9,2023-09
POL046936,57,C8,8794,10.0,5,397000,Single-Family,381000,2023-09-24,Theft,3406.34,True,2023,9,2023-09
POL030779,41,C8,8794,10.8,58,291000,Condo,278000,2023-09-28,Other,3346.64,True,2023,9,2023-09
POL057697,52,C13,5410,10.6,30,410000,Condo,391000,2023-09-10,Water Damage,9241.21,True,2023,9,2023-09
POL025555,42,C2,27003,5.8,52,380000,Single-Family,310000,2023-09-05,Theft,2766.59,True,2023,9,2023-09
POL056186,48,C3,4076,5.1,14,257000,Single-Family,227000,2023-09-04,Water Damage,1294.96,True,2023,9,2023-09
POL028707,56,C3,4076,1.0,26,282000,Single-Family,277000,2023-09-14,Theft,3436.25,True,2023,9,2023-09
POL007427,40,C2,27003,0.2,37,556000,Single-Family,520000,2023-09-08,Water Damage,8151.45,True,2023,9,2023-09
POL007607,41,C13,5410,1.0,23,449000,Condo,404000,2023-09-11,Fire (Non-Wildfire),19181.98,True,2023,9,2023-09
POL001919,56,C14,7788,10.1,35,264000,Condo,262000,2023-09-02,Theft,1942.38,True,2023,9,2023-09
POL039807,50,C13,5410,2.0,23,457000,Single-Family,393000,2023-09-25,Wind/Hail,3160.85,True,2023,9,2023-09
POL033594,38,C2,27003,10.1,19,235000,Single-Family,210000,2023-09-13,Other,826.06,False,2023,9,2023-09
POL054050,53,C11,6108,10.2,8,440000,Single-Family,394000,2023-09-16,Fire (Non-Wildfire),32752.07,True,2023,9,2023-09
POL005450,62,C8,8794,0.3,1,368000,Condo,343000,2023-09-21,Wind/Hail,4813.51,True,2023,9,2023-09
POL009082,52,C8,8794,10.8,35,405000,Single-Family,367000,2023-09-16,Liability,19400.93,True,2023,9,2023-09
POL017918,36,C5,34738,7.4,20,568000,Townhouse,495000,2023-09-06,Other,2337.28,True,2023,9,2023-09
POL011527,38,C2,27003,3.7,9,335000,Condo,320000,2023-09-12,Water Damage,10071.15,True,2023,9,2023-09
POL045752,42,C5,34738,2.2,24,377000,Single-Family,313000,2023-09-25,Water Damage,6922.89,True,2023,9,2023-09
POL044259,48,C2,27003,4.0,26,302000,Single-Family,248000,2023-10-13,Liability,16782.05,True,2023,10,2023-10
POL028291,39,C5,34738,1.2,35,388000,Townhouse,381000,2023-10-24,Other,2913.18,True,2023,10,2023-10
POL017583,40,C3,4076,1.2,30,297000,Single-Family,285000,2023-10-06,Theft,2955.1,True,2023,10,2023-10
POL016733,61,C8,8794,12.0,34,308000,Single-Family,277000,2023-10-24,Wind/Hail,6631.05,True,2023,10,2023-10
POL037532,37,C14,7788,3.0,34,250000,Duplex,206000,2023-10-06,Theft,2319.35,True,2023,10,2023-10
POL007652,48,C13,5410,6.4,12,191000,Single-Family,168000,2023-10-20,Theft,2314.15,True,2023,10,2023-10
POL042224,42,C3,4076,1.8,38,305000,Single-Family,247000,2023-10-03,Fire (Non-Wildfire),21776.76,True,2023,10,2023-10
POL017626,41,C5,34738,5.1,31,375000,Single-Family,366000,2023-10-27,Water Damage,12998.26,True,2023,10,2023-10
POL002775,47,C9,17804,0.7,25,349000,Single-Family,312000,2023-10-18,Liability,9556.25,True,2023,10,2023-10
POL038192,46,C4,21622,11.6,18,327000,Duplex,296000,2023-10-08,Wind/Hail,7269.27,True,2023,10,2023-10
POL045926,43,C8,8794,10.3,35,165000,Condo,139000,2023-10-04,Water Damage,8622.12,True,2023,10,2023-10
POL015392,41,C8,8794,11.3,40,430000,Condo,377000,2023-10-13,Theft,1563.87,True,2023,10,2023-10
POL034120,52,C8,8794,10.6,24,320000,Condo,274000,2023-10-13,Wind/Hail,6767.59,True,2023,10,2023-10
POL058482,54,C3,4076,10.3,14,225000,Condo,210000,2023-10-13,Water Damage,14068.06,True,2023,10,2023-10
POL022982,40,C7,6112,9.4,55,189000,Single-Family,160000,2023-10-22,Liability,13317.47,True,2023,10,2023-10
POL043548,52,C3,4076,3.3,20,376000,Single-Family,324000,2023-10-26,Water Damage,9881.28,True,2023,10,2023-10
POL000850,43,C9,17804,1.0,15,423000,Condo,385000,2023-10-07,Theft,2367.05,True,2023,10,2023-10
POL001348,45,C10,73430,4.8,51,736000,Single-Family,686000,2023-10-27,Water Damage,7901.36,True,2023,10,2023-10
POL001969,39,C3,4076,2.1,14,297000,Single-Family,272000,2023-10-25,Water Damage,3257.84,True,2023,10,2023-10
POL054300,39,C9,17804,10.8,4,642000,Single-Family,563000,2023-10-03,Water Damage,8085.66,True,2023,10,2023-10
POL054166,43,C13,5410,6.2,28,379000,Single-Family,305000,2023-10-23,Wind/Hail,5042.49,True,2023,10,2023-10
POL010121,39,C5,34738,5.8,28,134000,Condo,108000,2023-10-07,Water Damage,16105.82,True,2023,10,2023-10
POL012098,36,C5,34738,1.0,5,336000,Single-Family,311000,2023-10-17,Water Damage,8788.12,True,2023,10,2023-10
POL013039,44,C10,73430,11.3,39,763000,Townhouse,707000,2023-10-04,Water Damage,7797.98,True,2023,10,2023-10
POL049898,47,C8,8794,5.5,37,226000,Single-Family,193000,2023-10-15,Theft,2065.93,True,2023,10,2023-10
POL006037,44,C8,8794,10.2,46,361000,Condo,345000,2023-10-09,Wind/Hail,8004.26,True,2023,10,2023-10
POL021000,45,C8,8794,3.1,38,536000,Condo,453000,2023-10-27,Water Damage,11735.23,True,2023,10,2023-10
POL039293,44,C8,8794,10.4,27,315000,Condo,298000,2023-10-14,Fire (Non-Wildfire),38543.31,True,2023,10,2023-10
POL057199,49,C5,34738,2.2,36,318000,Condo,284000,2023-10-08,Liability,7230.26,True,2023,10,2023-10
POL053164,47,C12,34791,10.1,7,426000,Single-Family,379000,2023-10-20,Water Damage,6141.01,True,2023,10,2023-10
POL050242,41,C2,27003,2.0,10,251000,Condo,213000,2023-10-15,Water Damage,10713.4,True,2023,10,2023-10
POL024306,43,C5,34738,0.5,11,343000,Single-Family,326000,2023-10-21,Water Damage,5772.09,True,2023,10,2023-10
POL033366,54,C2,27003,7.2,20,207000,Condo,203000,2023-10-10,Water Damage,8575.79,True,2023,10,2023-10
POL024683,57,C12,34791,1.4,32,329000,Duplex,280000,2023-10-21,Theft,3878.89,True,2023,10,2023-10
POL023609,35,C5,34738,3.6,67,100000,Single-Family,81000,2023-10-22,Liability,12520.01,True,2023,10,2023-10
POL034378,40,C8,8794,11.8,1,327000,Townhouse,327000,2023-10-21,Water Damage,5906.82,True,2023,10,2023-10
POL023214,35,C2,27003,0.1,12,749000,Condo,602000,2023-10-12,Liability,20718.05,True,2023,10,2023-10
POL027170,52,C5,34738,0.6,7,373000,Single-Family,328000,2023-10-12,Water Damage,12851.88,True,2023,10,2023-10
POL016924,42,C8,8794,2.8,26,278000,Single-Family,276000,2023-10-16,Wind/Hail,3805.15,True,2023,10,2023-10
POL039214,38,C10,73430,0.7,5,713000,Single-Family,678000,2023-10-16,Liability,9271.68,True,2023,10,2023-10
POL042025,52,C2,27003,9.6,8,353000,Condo,329000,2023-10-01,Theft,2049.92,True,2023,10,2023-10
POL027087,36,C2,27003,10.2,26,337000,Single-Family,274000,2023-10-04,Other,1020.34,True,2023,10,2023-10
POL004143,47,C13,5410,10.3,26,267000,Single-Family,222000,2023-10-11,Water Damage,9557.24,True,2023,10,2023-10
